Order ID,Product ID,Quantity,Cust ID,Order Date
14017,P125,28,C108,5-Mar-20
14018,P127,42,C119,1-Sep-20
14019,P137,66,C112,7-May-20
14020,P126,18,C105,25-Nov-20
14021,P134,30,C120,19-Oct-19
14022,P138,24,C107,17-Jul-22
14023,P150,62,C105,24-Dec-21
14024,P115,52,C124,8-Apr-22
14025,P119,64,C125,10-Aug-21
14026,P137,23,C125,1-May-21
14027,P119,49,C103,15-May-22
14028,P117,31,C123,10-Dec-19
14029,P148,19,C103,27-Oct-19
14030,P118,45,C112,22-Nov-19
14031,P116,40,C110,18-Oct-21
14032,P131,22,C110,7-Oct-20
14033,P127,26,C106,19-Mar-22
14034,P142,57,C111,15-Jun-20
14035,P133,69,C106,7-Nov-19
14036,P153,30,C106,24-Oct-21
14037,P120,54,C116,13-Sep-19
14038,P113,30,C104,30-Oct-21
14039,P155,22,C125,25-Jul-22
14040,P141,29,C125,2-Apr-21
14041,P147,43,C109,12-Apr-22
14042,P118,64,C109,29-Sep-20
14043,P125,45,C101,1-Mar-21
14044,P138,48,C124,5-Apr-21
14045,P152,21,C117,30-Apr-20
14046,P156,16,C102,11-Jan-21
14047,P130,40,C108,20-Jan-21
14048,P118,46,C103,9-Aug-20
14049,P151,60,C119,20-Oct-19
14050,P138,17,C101,20-Sep-19
14051,P137,71,C109,30-Jan-21
14052,P136,66,C113,13-Jul-22
14053,P144,58,C125,17-Aug-21
14054,P144,27,C110,28-Aug-19
14055,P129,44,C106,27-Dec-19
14056,P135,30,C121,24-Feb-21
14057,P133,41,C105,27-Sep-21
14058,P134,26,C102,27-Nov-19
14059,P130,32,C105,12-Dec-20
14060,P129,39,C102,30-Oct-19
14061,P116,37,C116,15-Jun-20
14062,P112,25,C110,1-Nov-20
14063,P136,74,C123,28-Oct-19
14064,P127,37,C113,2-Sep-21
14065,P126,17,C115,30-Apr-20
14066,P155,28,C121,28-Nov-19
14067,P135,28,C105,13-May-21
14068,P121,25,C113,17-Oct-19
14069,P140,58,C113,9-Sep-20
14070,P139,45,C107,27-Aug-19
14071,P144,60,C109,30-Aug-21
14072,P126,67,C107,4-Nov-21
14073,P141,73,C119,14-Jan-20
14074,P130,25,C114,9-Apr-22
14075,P139,20,C102,18-Nov-19
14076,P123,20,C106,13-Nov-21
14077,P121,62,C122,25-Jul-22
14078,P153,33,C126,2-Feb-21
14079,P131,42,C122,8-Jun-20
14080,P112,68,C121,14-Jan-22
14081,P155,72,C119,8-Mar-20
14082,P119,41,C106,31-Oct-21
14083,P121,66,C123,6-Oct-21
14084,P155,52,C125,1-Dec-20
14085,P128,44,C105,25-Feb-22
14086,P154,28,C103,1-Jan-21
14087,P126,25,C114,31-Mar-20
14088,P119,24,C113,11-Dec-20
14089,P153,73,C103,1-May-21
14090,P154,59,C118,7-Oct-19
14091,P154,19,C110,18-Aug-20
14092,P148,53,C117,9-Sep-19
14093,P122,52,C124,25-Oct-19
14094,P152,60,C119,24-Mar-21
14095,P147,16,C101,16-Feb-20
14096,P130,27,C107,11-Jul-21
14097,P155,67,C110,26-Apr-21
14098,P144,31,C126,2-Mar-20
14099,P155,37,C117,25-Dec-21
14100,P151,46,C126,13-May-22
14101,P114,20,C121,17-Jul-21
14102,P122,43,C126,26-Dec-19
14103,P134,67,C118,24-Feb-20
14104,P124,61,C107,31-Jan-22
14105,P137,16,C119,30-Jun-22
14106,P117,33,C109,30-Dec-19
14107,P151,63,C124,20-Jul-22
14108,P123,19,C109,25-Nov-19
14109,P122,40,C106,17-Mar-22
14110,P137,61,C121,17-Feb-22
14111,P140,20,C102,9-Nov-19
14112,P130,47,C111,30-Dec-19
14113,P131,32,C107,5-Jul-20
14114,P142,68,C109,3-Apr-21
14115,P123,42,C118,30-May-20
14116,P121,45,C123,18-May-21
14117,P128,41,C102,7-Dec-21
14118,P118,43,C117,20-Mar-21
14119,P119,62,C108,31-Oct-20
14120,P124,29,C110,4-Nov-21
14121,P135,55,C126,10-Jun-21
14122,P132,70,C108,7-Nov-21
14123,P142,71,C120,22-Sep-19
14124,P117,44,C109,2-May-22
14125,P151,22,C118,30-Nov-21
14126,P134,53,C125,21-Feb-21
14127,P122,55,C113,13-Mar-21
14128,P122,58,C123,9-Jun-22
14129,P153,60,C106,11-Mar-20
14130,P150,33,C109,24-Sep-21
14131,P139,27,C115,5-Sep-20
14132,P146,24,C105,4-Oct-19
14133,P147,54,C123,13-Mar-20
14134,P136,33,C126,26-Jan-22
14135,P125,23,C118,1-Jan-22
14136,P134,26,C117,20-May-21
14137,P130,71,C119,25-Oct-21
14138,P138,50,C122,26-Sep-19
14139,P143,52,C111,24-Nov-19
14140,P128,43,C107,3-Feb-20
14141,P136,57,C121,7-Jul-22
14142,P133,69,C121,4-Jul-22
14143,P139,18,C122,6-Feb-21
14144,P119,19,C124,28-Jul-21
14145,P116,68,C125,15-Dec-19
14146,P116,41,C105,5-Apr-22
14147,P128,46,C121,9-Feb-21
14148,P151,18,C110,9-Aug-19
14149,P149,56,C108,25-Aug-19
14150,P136,57,C112,6-Jan-22
14151,P123,26,C114,7-Aug-19
14152,P155,47,C111,19-Aug-19
14153,P134,47,C119,25-Feb-20
14154,P122,36,C125,15-Jan-21
14155,P123,64,C126,3-Aug-19
14156,P134,62,C125,12-Feb-20
14157,P158,67,C112,27-Apr-20
14158,P112,63,C102,16-Aug-19
14159,P112,45,C125,23-Mar-20
14160,P145,38,C102,24-Jul-21
14161,P135,64,C106,7-Dec-21
14162,P141,39,C112,11-Feb-20
14163,P151,19,C111,4-Aug-19
14164,P151,23,C112,30-May-22
14165,P137,56,C124,18-Jan-20
14166,P158,44,C105,21-Mar-21
14167,P144,59,C101,5-Apr-20
14168,P155,21,C103,11-Dec-19
14169,P124,27,C122,17-Aug-21
14170,P137,30,C102,23-May-21
14171,P125,66,C102,26-Feb-22
14172,P119,68,C112,15-Sep-20
14173,P126,45,C121,8-Jul-20
14174,P122,42,C113,22-Apr-21
14175,P142,48,C123,1-Jul-20
14176,P126,17,C111,21-Nov-20
14177,P146,46,C112,23-Dec-19
14178,P152,19,C118,26-Aug-21
14179,P140,30,C120,13-Apr-22
14180,P148,21,C106,11-Oct-19
14181,P121,28,C123,10-Oct-20
14182,P141,29,C110,5-Aug-20
14183,P129,62,C114,7-Jan-22
14184,P156,28,C107,2-Sep-19
14185,P153,36,C108,3-Jan-21
14186,P118,53,C112,24-Aug-19
14187,P123,40,C119,9-Oct-19
14188,P112,57,C102,4-May-20
14189,P136,22,C122,6-Sep-20
14190,P157,23,C109,4-Dec-20
14191,P152,47,C103,17-Jun-21
14192,P116,64,C124,30-Mar-22
14193,P149,58,C102,22-Jun-21
14194,P144,26,C105,14-Dec-20
14195,P124,15,C113,9-Nov-21
14196,P135,54,C111,4-Oct-20
14197,P125,54,C121,9-Oct-19
14198,P143,42,C104,4-Jul-20
14199,P145,71,C106,20-Dec-21
14200,P149,53,C108,8-May-22
14201,P140,54,C104,9-Feb-20
14202,P113,59,C107,15-Oct-21
14203,P128,29,C125,25-Apr-20
14204,P135,48,C116,29-May-20
14205,P143,59,C125,6-Nov-20
14206,P112,31,C120,27-Mar-22
14207,P133,63,C106,8-Jul-21
14208,P116,51,C123,28-Jun-21
14209,P115,37,C104,29-Jan-22
14210,P151,22,C113,22-Oct-21
14211,P158,69,C113,30-Dec-19
14212,P140,73,C112,19-Jul-22
14213,P116,16,C116,18-Oct-19
14214,P113,34,C103,8-Nov-20
14215,P148,69,C117,6-Oct-20
14216,P143,66,C110,12-Sep-19
14217,P128,57,C117,7-Jan-22
14218,P127,70,C116,2-Feb-22
14219,P117,18,C118,19-Oct-20
14220,P144,69,C113,29-Dec-19
14221,P139,52,C109,19-Mar-21
14222,P144,63,C101,17-Jul-21
14223,P144,65,C120,25-Apr-20
14224,P142,26,C117,22-May-22
14225,P140,60,C112,9-Jan-20
14226,P122,71,C103,13-Feb-21
14227,P113,30,C125,4-Nov-20
14228,P130,40,C119,20-Mar-22
14229,P156,21,C121,2-Sep-20
14230,P153,33,C103,26-Sep-19
14231,P150,62,C110,21-Oct-21
14232,P129,18,C105,31-Mar-22
14233,P124,71,C108,5-Jan-21
14234,P149,62,C123,4-Dec-21
14235,P148,41,C120,9-May-20
14236,P116,68,C109,7-May-22
14237,P145,25,C123,2-May-22
14238,P147,35,C122,4-Jul-22
14239,P157,32,C115,14-Mar-22
14240,P131,48,C122,19-Sep-20
14241,P143,17,C108,8-Feb-22
14242,P113,22,C110,28-Oct-19
14243,P147,60,C101,4-Jul-21
14244,P156,33,C123,16-Oct-20
14245,P125,31,C104,20-Jul-22
14246,P145,44,C117,15-May-21
14247,P147,29,C111,7-Oct-19
14248,P114,66,C106,11-Oct-21
14249,P119,22,C107,25-Jul-22
14250,P129,18,C110,13-Mar-20
14251,P141,44,C117,11-Nov-21
14252,P142,63,C124,23-Jul-22
14253,P142,23,C115,1-May-21
14254,P131,32,C103,30-Oct-19
14255,P128,66,C115,9-Dec-21
14256,P134,39,C102,13-Dec-19
14257,P148,60,C109,13-Jun-20
14258,P115,30,C119,7-Feb-20
14259,P123,19,C121,6-Aug-20
14260,P124,74,C119,16-Apr-22
14261,P123,67,C122,7-Feb-22
14262,P144,16,C104,6-Dec-21
14263,P113,37,C104,10-Jul-21
14264,P151,16,C117,22-Sep-21
14265,P112,64,C115,21-Jul-21
14266,P139,55,C103,12-Sep-21
14267,P140,42,C101,23-Dec-20
14268,P146,41,C116,29-Apr-21
14269,P124,19,C122,15-Sep-21
14270,P121,35,C117,15-Sep-21
14271,P153,25,C112,20-Jul-20
14272,P125,28,C104,9-Apr-21
14273,P118,53,C105,4-Feb-21
14274,P121,73,C117,12-Nov-20
14275,P138,26,C122,7-Jan-20
14276,P131,51,C108,31-Mar-20
14277,P143,30,C108,27-Feb-20
14278,P129,39,C115,21-Feb-22
14279,P147,25,C114,31-Jul-21
14280,P133,50,C124,15-May-21
14281,P138,59,C116,1-Apr-21
14282,P139,47,C107,21-Jul-20
14283,P136,17,C104,10-Jan-20
14284,P145,66,C117,4-Oct-19
14285,P144,32,C107,27-Jan-21
14286,P152,64,C101,28-Oct-20
14287,P155,25,C102,1-Nov-19
14288,P143,21,C110,2-Nov-19
14289,P113,32,C122,25-May-20
14290,P117,56,C111,5-May-20
14291,P133,18,C111,20-Aug-19
14292,P142,54,C123,2-Feb-21
14293,P119,42,C125,3-Jul-21
14294,P143,55,C109,4-Jul-20
14295,P152,24,C118,1-Jan-20
14296,P121,31,C124,8-Apr-20
14297,P139,45,C122,19-Mar-22
14298,P133,45,C106,3-Jul-20
14299,P152,17,C120,27-Oct-19
14300,P157,21,C112,7-Dec-21
14301,P149,44,C113,23-May-22
14302,P137,70,C117,2-Sep-19
14303,P119,19,C124,1-Jun-22
14304,P153,21,C118,17-Oct-21
14305,P127,34,C123,3-Feb-20
14306,P128,70,C104,12-Jul-22
14307,P150,17,C110,29-Nov-19
14308,P112,19,C109,29-Sep-21
14309,P120,29,C116,8-Sep-19
14310,P149,34,C115,9-Feb-21
14311,P147,51,C116,22-Feb-22
14312,P124,73,C117,19-Mar-22
14313,P115,19,C109,4-Oct-20
14314,P147,16,C110,13-Jun-20
14315,P134,55,C123,16-Sep-19
14316,P119,22,C102,9-Oct-19
14317,P133,18,C125,8-May-21
14318,P153,26,C113,14-Mar-21
14319,P153,40,C124,11-Aug-21
14320,P126,19,C116,30-Jul-20
14321,P132,45,C102,26-Jan-22
14322,P122,64,C120,22-Apr-20
14323,P114,53,C111,20-Oct-19
14324,P145,24,C116,27-Dec-21
14325,P146,58,C115,26-May-21
14326,P133,28,C115,10-Oct-20
14327,P136,54,C106,1-Jan-22
14328,P114,53,C107,17-Apr-20
14329,P121,21,C119,16-Jul-20
14330,P140,31,C102,6-Feb-21
14331,P133,21,C111,1-Oct-21
14332,P126,27,C106,21-May-20
14333,P158,66,C109,25-Aug-20
14334,P130,58,C124,31-Dec-21
14335,P132,51,C116,12-Apr-21
14336,P126,54,C119,8-Jun-22
14337,P126,48,C104,13-Jun-22
14338,P123,56,C123,18-Jul-22
14339,P152,37,C118,14-Dec-21
14340,P125,18,C111,5-Nov-21
14341,P142,55,C103,9-Jun-22
14342,P157,42,C120,31-Jul-21
14343,P147,16,C122,4-May-22
14344,P145,73,C110,30-Jul-19
14345,P133,39,C118,19-Oct-19
14346,P126,61,C102,2-Jun-22
14347,P146,72,C110,19-Apr-21
14348,P133,27,C102,15-Jul-20
14349,P132,24,C120,4-Jan-22
14350,P150,35,C125,6-Nov-20
14351,P145,53,C102,3-Jun-22
14352,P125,39,C115,24-Oct-20
14353,P149,20,C119,13-Sep-20
14354,P146,42,C121,29-May-22
14355,P142,28,C124,22-Sep-21
14356,P157,31,C112,21-Feb-22
14357,P123,74,C114,21-Jul-20
14358,P146,52,C122,25-Mar-20
14359,P154,38,C124,3-Jun-22
14360,P128,17,C107,11-Dec-21
14361,P135,24,C120,1-Jul-20
14362,P128,15,C124,30-Oct-21
14363,P126,47,C115,15-Nov-20
14364,P126,50,C108,4-Nov-20
14365,P131,48,C120,14-Oct-21
14366,P112,32,C111,18-Oct-21
14367,P155,61,C116,5-Nov-20
14368,P123,36,C114,16-May-21
14369,P123,52,C103,2-May-22
14370,P129,29,C110,20-Sep-20
14371,P120,28,C123,10-Apr-21
14372,P126,58,C106,18-Jun-21
14373,P125,17,C112,17-May-22
14374,P132,39,C101,5-May-22
14375,P146,43,C121,24-Apr-21
14376,P128,53,C125,29-Jun-22
14377,P117,26,C121,10-Sep-19
14378,P146,55,C120,19-Dec-20
14379,P137,31,C111,7-Mar-20
14380,P137,54,C121,25-Dec-21
14381,P114,31,C120,11-Sep-20
14382,P141,74,C113,31-Mar-20
14383,P125,73,C119,20-Nov-20
14384,P136,28,C114,6-Mar-22
14385,P116,27,C113,5-May-21
14386,P151,18,C121,7-Jul-21
14387,P118,25,C104,8-Nov-19
14388,P127,44,C108,15-Apr-20
14389,P143,58,C125,12-Dec-20
14390,P113,30,C104,30-May-20
14391,P136,52,C119,30-Jul-19
14392,P123,65,C104,7-Aug-21
14393,P123,60,C106,29-Feb-20
14394,P140,50,C101,11-Aug-19
14395,P132,53,C108,8-Jul-20
14396,P112,74,C120,20-Jul-20
14397,P130,67,C105,22-Feb-21
14398,P131,48,C119,10-Jul-22
14399,P114,41,C105,23-May-20
14400,P137,45,C105,21-Feb-20
14401,P155,67,C116,21-Aug-21
14402,P117,39,C114,29-Oct-19
14403,P143,38,C117,14-Aug-21
14404,P130,29,C123,4-Oct-21
14405,P136,65,C122,3-Apr-20
14406,P122,18,C121,15-Feb-20
14407,P121,60,C117,5-Jan-21
14408,P113,65,C103,17-May-22
14409,P132,53,C123,4-Oct-20
14410,P122,73,C102,5-Sep-21
14411,P116,46,C102,30-Apr-22
14412,P125,23,C117,13-Feb-22
14413,P149,70,C122,11-Dec-19
14414,P146,68,C120,22-Jun-22
14415,P129,29,C103,27-Apr-20
14416,P151,54,C116,6-Sep-19
14417,P128,69,C110,2-Feb-22
14418,P152,24,C122,26-Aug-21
14419,P129,53,C102,1-Sep-19
14420,P156,69,C114,5-Feb-21
14421,P143,20,C123,16-Aug-20
14422,P123,61,C120,23-Jan-20
14423,P134,35,C116,26-Dec-21
14424,P155,33,C103,15-Oct-19
14425,P140,47,C104,7-Dec-21
14426,P117,57,C117,2-Apr-22
14427,P117,33,C105,28-Nov-20
14428,P126,41,C105,29-Sep-21
14429,P152,63,C107,19-Aug-19
14430,P139,44,C123,16-Aug-20
14431,P139,51,C102,31-Oct-19
14432,P149,63,C106,6-Jun-22
14433,P129,42,C103,26-Aug-21
14434,P112,74,C120,23-Mar-20
14435,P144,45,C124,12-Apr-21
14436,P154,73,C113,4-Jul-21
14437,P158,62,C124,30-Jul-21
14438,P117,37,C103,21-Oct-19
14439,P143,43,C104,21-Jul-20
14440,P154,73,C123,9-Mar-20
14441,P121,24,C112,24-Jul-22
14442,P147,73,C108,8-Dec-19
14443,P119,74,C107,19-Oct-21
14444,P143,30,C109,10-Sep-20
14445,P143,17,C108,1-Aug-20
14446,P149,53,C120,19-Aug-20
14447,P149,26,C119,26-Aug-21
14448,P142,17,C125,18-Oct-21
14449,P117,34,C106,22-Dec-21
14450,P124,64,C122,17-Apr-21
14451,P130,16,C116,20-Sep-19
14452,P134,53,C117,29-Jan-20
14453,P156,75,C119,9-Feb-22
14454,P133,35,C124,29-Mar-21
14455,P115,23,C121,4-Mar-21
14456,P113,43,C120,6-Feb-21
14457,P133,15,C110,9-Apr-21
14458,P125,18,C120,20-Feb-20
14459,P118,70,C112,16-Feb-21
14460,P126,68,C114,20-May-22
14461,P145,50,C124,12-Nov-21
14462,P153,18,C126,23-Dec-21
14463,P126,50,C123,24-Aug-20
14464,P149,71,C119,1-Nov-21
14465,P136,32,C107,18-Mar-22
14466,P112,75,C117,22-Mar-20
14467,P137,33,C106,27-Jan-22
14468,P116,72,C118,4-Jul-20
14469,P120,57,C121,16-Aug-21
14470,P121,36,C122,24-Dec-20
14471,P141,55,C112,20-Apr-20
14472,P119,26,C106,20-Nov-19
14473,P114,28,C107,16-Nov-19
14474,P134,30,C108,17-Mar-22
14475,P150,34,C105,29-Feb-20
14476,P126,73,C122,4-May-22
14477,P154,55,C102,4-Nov-20
14478,P117,74,C102,23-Jun-20
14479,P140,33,C114,2-Apr-20
14480,P154,48,C119,4-Oct-21
14481,P137,32,C107,18-Sep-20
14482,P149,58,C119,22-Jul-20
14483,P150,70,C117,23-Dec-19
14484,P152,21,C111,26-Nov-20
14485,P118,58,C107,9-Mar-20
14486,P153,71,C107,1-Dec-20
14487,P112,20,C121,27-Nov-19
14488,P127,60,C118,8-Dec-21
14489,P144,47,C111,29-Jul-20
14490,P114,73,C105,3-Nov-19
14491,P131,59,C124,14-Sep-21
14492,P123,75,C113,12-Apr-21
14493,P153,71,C113,17-Jan-21
14494,P127,61,C114,6-Mar-22
14495,P152,49,C124,25-May-22
14496,P128,51,C113,30-Dec-21
14497,P123,73,C104,24-Apr-22
14498,P132,16,C109,1-Mar-21
14499,P135,38,C102,8-Aug-20
14500,P112,72,C119,14-Sep-20
14501,P120,69,C101,14-Sep-20
14502,P146,16,C123,1-Jul-21
14503,P115,16,C116,13-Apr-21
14504,P134,32,C104,28-Oct-20
14505,P150,22,C124,16-Aug-21
14506,P117,72,C124,14-Dec-20
14507,P130,73,C126,9-Aug-21
14508,P129,34,C114,17-Apr-21
14509,P123,20,C117,15-Aug-20
14510,P156,39,C119,5-Feb-21
14511,P143,40,C125,28-Apr-21
14512,P123,25,C115,2-Jul-21
14513,P124,70,C107,25-Jan-22
14514,P152,44,C102,29-Mar-22
14515,P136,60,C106,17-Mar-20
14516,P148,25,C116,13-Sep-21
14517,P123,50,C123,7-Jun-21
14518,P134,53,C120,2-Apr-22
14519,P140,38,C117,30-May-22
14520,P152,53,C101,9-Aug-19
14521,P155,63,C105,2-Dec-21
14522,P153,74,C114,23-Jul-21
14523,P155,24,C108,19-Mar-20
14524,P151,71,C102,28-Jul-20
14525,P150,73,C107,22-Dec-19
14526,P123,69,C126,12-Nov-19
14527,P121,67,C111,20-Aug-19
14528,P157,18,C125,22-Nov-20
14529,P140,42,C117,5-Feb-20
14530,P126,56,C101,18-Oct-19
14531,P112,28,C101,25-Jan-20
14532,P127,52,C118,18-Nov-21
14533,P121,36,C106,15-Dec-20
14534,P127,37,C110,23-Aug-21
14535,P120,55,C107,6-Oct-19
14536,P138,60,C121,14-May-22
14537,P143,44,C111,4-Jul-21
14538,P141,29,C122,26-Sep-19
14539,P118,68,C105,26-Jan-21
14540,P118,29,C114,23-Feb-22
14541,P133,51,C106,7-Sep-19
14542,P156,48,C124,16-Sep-19
14543,P127,47,C126,11-Sep-21
14544,P130,61,C109,29-Sep-19
14545,P118,43,C110,6-Jul-20
14546,P118,55,C110,8-May-21
14547,P135,64,C104,2-Feb-20
14548,P145,39,C103,18-Mar-21
14549,P149,68,C124,1-Aug-19
14550,P140,52,C119,23-May-22
14551,P155,53,C114,10-Oct-19
14552,P131,19,C119,8-Dec-21
14553,P133,66,C110,2-Jul-21
14554,P158,44,C104,31-Jan-21
14555,P131,17,C126,31-Oct-20
14556,P131,52,C124,28-Apr-22
14557,P121,74,C123,24-Feb-22
14558,P117,18,C111,19-Jul-22
14559,P125,54,C114,30-Aug-21
14560,P147,74,C101,19-Jun-20
14561,P137,64,C114,17-Jul-20
14562,P147,67,C101,3-Jun-20
14563,P126,61,C103,19-May-22
14564,P131,58,C106,16-Aug-20
14565,P133,17,C107,10-Aug-19
14566,P133,49,C118,21-Mar-20
14567,P154,23,C114,24-Nov-20
14568,P138,27,C103,12-Apr-20
14569,P138,21,C103,30-Jun-20
14570,P124,65,C120,12-May-21
14571,P129,37,C103,29-Mar-21
14572,P128,29,C106,31-Oct-21
14573,P134,74,C116,24-Oct-20
14574,P154,19,C123,13-Sep-19
14575,P117,53,C103,9-Feb-21
14576,P141,66,C117,29-Jan-21
14577,P132,57,C122,25-Jul-21
14578,P140,66,C122,25-Jul-22
14579,P151,71,C118,22-Jun-20
14580,P116,36,C123,24-May-22
14581,P113,49,C111,5-Dec-19
14582,P152,42,C121,13-Mar-22
14583,P155,71,C113,5-May-21
14584,P155,72,C115,6-Jun-22
14585,P138,57,C119,12-Jun-20
14586,P134,48,C114,22-Feb-20
14587,P139,58,C103,3-Feb-22
14588,P133,58,C108,1-Apr-21
14589,P143,56,C113,10-Oct-20
14590,P115,52,C122,29-Jan-20
14591,P137,54,C103,29-Dec-20
14592,P140,66,C117,28-May-21
14593,P158,48,C120,17-Jun-21
14594,P145,62,C114,26-Nov-21
14595,P111,72,C112,22-Jul-21
14596,P141,25,C122,1-Dec-19
14597,P129,67,C121,14-May-20
14598,P126,34,C111,9-Jan-21
14599,P112,53,C120,30-May-22
14600,P141,42,C121,16-Apr-22
14601,P121,31,C109,13-Feb-22
14602,P114,66,C106,22-Feb-22
14603,P146,40,C105,29-Sep-20
14604,P146,29,C118,9-Apr-22
14605,P155,50,C112,26-Jul-21
14606,P127,29,C112,18-Feb-21
14607,P149,21,C122,26-May-22
14608,P132,26,C120,6-Jan-20
14609,P132,27,C102,15-Jun-21
14610,P156,40,C107,26-Oct-21
14611,P121,62,C125,26-Mar-22
14612,P157,57,C104,20-Sep-21
14613,P134,33,C109,1-Jun-20
14614,P145,16,C120,12-Feb-21
14615,P132,29,C121,1-Jan-22
14616,P139,26,C110,25-Oct-20
14617,P145,63,C124,10-May-20
14618,P122,36,C120,16-Jan-20
14619,P149,15,C104,26-Nov-21
14620,P137,27,C108,20-Jan-22
14621,P142,41,C108,29-Apr-20
14622,P119,54,C115,10-Jul-21
14623,P113,18,C109,6-Mar-22
14624,P113,30,C115,3-Jul-21
14625,P143,31,C104,31-Dec-21
14626,P133,50,C110,13-Feb-22
14627,P122,20,C121,9-Jan-22
14628,P119,73,C102,26-Mar-22
14629,P113,22,C117,13-Dec-19
14630,P113,46,C117,28-Feb-22
14631,P113,21,C124,29-Dec-19
14632,P148,53,C107,9-Jan-20
14633,P117,33,C124,11-Dec-19
14634,P136,47,C119,8-Jun-20
14635,P115,72,C120,25-Oct-19
14636,P137,52,C122,25-Dec-20
14637,P122,51,C122,18-May-22
14638,P132,44,C102,29-Aug-21
14639,P158,46,C101,31-Oct-21
14640,P157,44,C104,14-Jan-20
14641,P146,64,C120,25-Jul-22
14642,P154,65,C111,7-Jan-22
14643,P132,24,C115,7-Jan-20
14644,P142,20,C105,14-Feb-20
14645,P143,20,C107,21-Jun-21
14646,P135,20,C107,30-Jul-19
14647,P156,26,C110,31-Mar-21
14648,P149,60,C106,10-Jul-20
14649,P123,53,C104,27-Jan-20
14650,P129,53,C120,13-Jul-21
14651,P147,27,C105,28-Feb-20
14652,P134,51,C115,21-Jul-22
14653,P123,45,C110,6-Apr-21
14654,P135,65,C121,18-Jan-20
14655,P143,74,C105,30-Apr-22
14656,P117,36,C118,31-Jan-22
14657,P158,36,C112,21-Mar-20
14658,P118,57,C120,16-Dec-21
14659,P133,18,C124,10-Jan-20
14660,P122,70,C110,14-Apr-22
14661,P153,33,C109,16-Sep-21
14662,P147,49,C108,27-Feb-20
14663,P135,67,C117,29-Dec-20
14664,P144,54,C116,22-Nov-19
14665,P118,17,C112,30-Jul-21
14666,P147,15,C117,25-Sep-21
14667,P118,69,C121,4-Jun-21
14668,P157,50,C123,13-Oct-20
14669,P115,22,C118,9-Feb-21
14670,P120,17,C124,20-Jan-22
14671,P119,69,C120,4-Sep-21
14672,P125,28,C120,4-Oct-21
14673,P118,29,C108,7-Aug-20
14674,P131,28,C111,20-Dec-19
14675,P151,33,C119,6-Jul-22
14676,P143,45,C102,19-Apr-22
14677,P113,42,C106,30-Nov-20
14678,P113,69,C103,22-Feb-22
14679,P148,17,C123,27-May-20
14680,P114,18,C122,21-Jun-22
14681,P111,20,C105,11-Aug-20
14682,P114,20,C118,24-Mar-22
14683,P150,44,C106,18-Dec-20
14684,P152,16,C105,4-Aug-20
14685,P113,37,C108,13-Nov-21
14686,P131,63,C123,7-Jan-22
14687,P130,52,C120,18-Nov-21
14688,P114,66,C109,18-Jul-22
14689,P151,34,C104,19-Mar-22
14690,P153,68,C115,29-Dec-20
14691,P143,73,C105,22-Sep-19
14692,P113,33,C123,26-Jan-22
14693,P120,41,C113,10-Jul-22
14694,P125,64,C120,4-Aug-21
14695,P142,36,C113,13-Jan-22
14696,P150,54,C111,2-Jul-20
14697,P123,65,C109,7-Feb-22
14698,P129,41,C114,10-Mar-21
14699,P138,62,C125,8-Jul-21
14700,P130,38,C105,22-Nov-19
14701,P135,17,C114,24-Dec-19
14702,P114,66,C109,11-Jun-20
14703,P115,67,C108,15-Mar-20
14704,P114,38,C109,16-Sep-20
14705,P151,62,C122,10-Aug-19
14706,P136,24,C124,9-Feb-20
14707,P150,70,C125,25-Mar-22
14708,P127,29,C125,10-May-22
14709,P123,16,C111,3-Nov-19
14710,P137,30,C122,5-Apr-21
14711,P149,69,C122,27-May-22
14712,P150,43,C111,15-Feb-20
14713,P117,20,C116,11-May-21
14714,P136,53,C119,8-Apr-21
14715,P122,44,C111,22-Jun-20
14716,P153,32,C106,2-Jul-22
14717,P124,20,C125,12-Jan-22
14718,P150,57,C109,26-Feb-21
14719,P121,71,C123,11-Apr-21
14720,P138,35,C110,29-Jan-21
14721,P157,19,C113,30-May-20
14722,P158,74,C103,8-Dec-20
14723,P142,51,C104,6-Feb-22
14724,P131,45,C109,2-Oct-19
14725,P149,65,C113,19-Feb-22
14726,P114,65,C117,25-Aug-20
14727,P136,32,C125,3-Jun-20
14728,P128,24,C112,21-Dec-19
14729,P145,66,C120,17-Jan-20
14730,P121,51,C118,19-Sep-20
14731,P141,43,C113,16-Nov-21
14732,P125,53,C112,9-Apr-21
14733,P126,38,C112,11-Jan-21
14734,P125,62,C117,11-Sep-21
14735,P154,22,C124,14-Apr-20
14736,P136,36,C124,16-Dec-19
14737,P149,66,C102,10-Sep-19
14738,P132,22,C107,27-Dec-21
14739,P137,67,C105,13-Mar-22
14740,P157,62,C108,3-Dec-21
14741,P116,38,C113,12-Mar-20
14742,P139,57,C103,6-Jul-21
14743,P120,22,C109,10-May-22
14744,P135,46,C112,13-Apr-22
14745,P139,44,C120,11-Jan-21
14746,P120,58,C101,3-Feb-22
14747,P126,71,C116,24-Mar-22
14748,P141,27,C105,23-Sep-21
14749,P155,74,C121,12-Mar-21
14750,P136,22,C124,8-Nov-20
14751,P135,52,C114,10-Nov-21
14752,P117,44,C109,1-Jun-22
14753,P119,38,C113,12-Sep-21
14754,P125,72,C114,18-Nov-20
14755,P149,56,C115,12-Dec-20
14756,P145,16,C105,3-Sep-19
14757,P128,66,C115,7-Dec-21
